"id","employee_id","status","date_start","date_end"
"2539","1647","1","2014-08-20 00:00:00",""
"2540","1648","1","1994-09-26 00:00:00",""
"2541","1649","1","2017-02-21 00:00:00",""
"2542","1650","1","1992-06-29 00:00:00",""
"2543","1651","1","2002-09-04 00:00:00",""
"2544","1652","1","2013-05-19 00:00:00",""
"2545","1653","1","1992-07-15 00:00:00",""
"2546","1654","1","2015-09-11 00:00:00",""
"2547","1655","1","2004-03-25 00:00:00",""
"2548","1656","1","2014-03-19 00:00:00",""
"2549","1657","1","2015-01-23 00:00:00",""
"2550","1658","1","2017-03-03 00:00:00",""
"2551","1659","1","2015-09-29 00:00:00",""
"2552","1660","1","2004-07-25 00:00:00",""
"2553","1661","1","2007-06-26 00:00:00",""
"2554","1662","1","2008-03-03 00:00:00",""
"2555","1663","1","2015-01-17 00:00:00",""
"2556","1664","1","2001-10-07 00:00:00",""
"2557","1665","1","2015-03-23 00:00:00",""
"2558","1666","1","2007-12-13 00:00:00",""
"2559","1667","1","2005-09-16 00:00:00",""
"2560","1668","1","2009-01-05 00:00:00",""
"2561","1669","1","2008-01-06 00:00:00",""
"2562","1670","1","2013-02-20 00:00:00",""
"2563","1671","1","2014-06-04 00:00:00",""
"2564","1672","1","2008-12-25 00:00:00",""
"2565","1673","1","2003-09-17 00:00:00",""
"2566","1674","1","2005-10-07 00:00:00",""
"2567","1675","1","2014-06-12 00:00:00",""
"2568","1676","1","2001-09-07 00:00:00",""
"2569","1677","1","2010-02-03 00:00:00",""
"2570","1678","1","2016-03-30 00:00:00",""
"2571","1679","1","2013-05-09 00:00:00",""
"2572","1680","1","2011-07-22 00:00:00",""
"2573","1681","1","2009-09-06 00:00:00",""
"2574","1682","1","2016-08-04 00:00:00",""
"2575","1683","1","2006-07-24 00:00:00",""
"2576","1684","1","2013-07-27 00:00:00",""
"2577","1685","1","2016-09-01 00:00:00",""
"2578","1686","1","2006-09-06 00:00:00",""
"2579","1687","1","2007-05-25 00:00:00",""
"2580","1688","1","2004-12-31 00:00:00",""
"2581","1689","1","2016-04-16 00:00:00",""
"2582","1690","1","2017-05-25 00:00:00",""
"2583","1691","1","2017-03-24 00:00:00",""
"2584","1692","1","2016-10-20 00:00:00",""
"2585","32314","1","2016-10-20 00:00:00",""
"2586","1693","1","2014-04-25 00:00:00",""
"2587","1694","1","1994-04-07 00:00:00",""
"2588","1695","1","2011-07-11 00:00:00",""
"2589","1696","1","2013-02-10 00:00:00",""
"2590","1697","1","2015-11-24 00:00:00",""
"2591","1698","1","2012-03-09 00:00:00",""
"2592","1699","1","2016-05-19 00:00:00",""
"2593","1700","1","2003-08-05 00:00:00",""
"2594","1701","1","2016-05-08 00:00:00",""
"2595","1702","1","2014-08-17 00:00:00",""
"2596","1703","1","2012-07-02 00:00:00",""
"2597","1704","1","2001-04-30 00:00:00",""
"2598","1705","1","1985-12-19 00:00:00",""
"2599","1706","1","2011-10-24 00:00:00",""
"2600","1707","1","2017-05-27 00:00:00",""
"2601","1708","1","1992-12-22 00:00:00",""
"2602","1709","1","2017-03-14 00:00:00",""
"2603","1710","1","2013-04-04 00:00:00",""
"2604","1711","1","2015-01-20 00:00:00",""
"2605","1712","1","2015-09-02 00:00:00",""
"2606","1713","1","2011-04-03 00:00:00",""
"2607","1714","1","2016-01-06 00:00:00",""
"2608","1715","1","2012-07-08 00:00:00",""
"2609","1716","1","1993-09-05 00:00:00",""
"2610","1717","1","2013-08-04 00:00:00",""
"2611","1718","1","2010-10-26 00:00:00",""
"2612","1719","1","2014-02-07 00:00:00",""
"2613","1720","1","2017-04-16 00:00:00",""
"2614","1721","1","2014-05-09 00:00:00",""
"2615","1722","1","2014-08-18 00:00:00",""
"2616","1723","1","2010-11-27 00:00:00",""
"2617","1724","1","2014-05-04 00:00:00",""
"2618","1725","1","1981-08-10 00:00:00",""
"2619","1726","1","2017-07-26 00:00:00",""
"2620","1727","1","2012-08-21 00:00:00",""
"2621","1728","1","2009-02-06 00:00:00",""
"2622","1729","1","2015-04-29 00:00:00",""
"2623","1730","1","1997-07-30 00:00:00",""
"2624","1731","1","2012-07-29 00:00:00",""
"2625","1732","1","2012-12-07 00:00:00",""
"2626","1733","1","2017-05-27 00:00:00",""
"2627","1734","1","2015-10-14 00:00:00",""
"2628","1735","1","2006-10-17 00:00:00",""
"2629","1736","1","2017-07-23 00:00:00",""
"2630","1737","1","2001-12-24 00:00:00",""
"2631","1738","1","2013-01-29 00:00:00",""
"2632","1739","1","2012-12-16 00:00:00",""
"2633","1740","1","2004-11-27 00:00:00",""
"2634","1741","1","2014-02-02 00:00:00",""
"2635","1742","1","2009-10-05 00:00:00",""
"2636","1743","1","2016-06-15 00:00:00",""
"2637","1744","1","2003-07-20 00:00:00",""
"2638","1745","1","1999-06-23 00:00:00",""
"2639","1746","1","1996-08-28 00:00:00",""
"2640","1747","1","2008-04-16 00:00:00",""
"2641","1748","1","2008-10-28 00:00:00",""
"2642","1749","1","2010-11-09 00:00:00",""
"2643","1750","1","2008-11-06 00:00:00",""
"2644","1751","1","2010-05-19 00:00:00",""
"2645","1752","1","2001-11-06 00:00:00",""
"2646","1753","1","2017-07-04 00:00:00",""
"2647","1754","1","2014-08-19 00:00:00",""
"2648","1755","1","2017-05-27 00:00:00",""
"2649","1756","1","2015-10-16 00:00:00",""
"2650","1757","1","1994-07-05 00:00:00",""
"2651","1758","1","2001-12-21 00:00:00",""
"2652","1759","1","2009-06-08 00:00:00",""
"2653","1760","1","2005-09-13 00:00:00",""
"2654","1761","1","1990-06-06 00:00:00",""
"2655","1762","1","2005-04-22 00:00:00",""
"2656","1763","1","2012-09-16 00:00:00",""
"2657","1764","1","2003-01-20 00:00:00",""
"2658","1765","1","2014-02-16 00:00:00",""
"2659","1766","1","2016-01-19 00:00:00",""
"2660","1767","1","2017-06-16 00:00:00",""
"2661","1768","1","1993-10-09 00:00:00",""
"2662","1769","1","2001-12-22 00:00:00",""
"2663","1770","1","2017-07-14 00:00:00",""
"2664","1771","1","2014-01-15 00:00:00",""
"2665","1772","1","1991-11-02 00:00:00",""
"2666","1773","1","1993-02-14 00:00:00",""
"2667","1774","1","2001-09-06 00:00:00",""
"2668","1775","1","2016-06-18 00:00:00",""
"2669","1776","1","2000-05-30 00:00:00","2017-06-20 00:00:00"
"2670","19517","1","2000-05-30 00:00:00","2017-06-20 00:00:00"
"2671","1777","1","1998-08-31 00:00:00",""
"2672","1778","1","2008-10-02 00:00:00",""
"2673","1779","1","2012-06-30 00:00:00",""
"2674","1780","1","2016-10-24 00:00:00",""
"2675","1781","1","2000-12-19 00:00:00",""
"2676","1782","1","2011-06-09 00:00:00",""
"2677","1783","1","2014-06-07 00:00:00",""
"2678","1784","1","2015-09-17 00:00:00",""
"2679","1785","1","2008-09-04 00:00:00",""
"2680","1786","1","2011-11-07 00:00:00",""
"2681","1787","1","2014-01-04 00:00:00",""
"2682","1788","1","2014-08-16 00:00:00",""
"2683","1789","1","2014-07-28 00:00:00",""
"2684","1790","1","1993-07-01 00:00:00",""
"2685","1791","1","2011-11-02 00:00:00",""
"2686","1792","1","2007-03-16 00:00:00",""
"2687","1793","1","2014-09-10 00:00:00",""
"2688","1794","1","1995-04-18 00:00:00",""
"2689","1795","1","1983-08-05 00:00:00",""
"2690","1796","1","2013-08-27 00:00:00",""
"2691","1797","1","2001-12-28 00:00:00",""
"2692","1798","1","2017-07-16 00:00:00",""
"2693","1799","1","2016-03-15 00:00:00",""
"2694","32938","1","2016-03-15 00:00:00",""
"2695","1800","1","2013-05-13 00:00:00",""
"2696","1801","1","2002-02-23 00:00:00",""
"2697","1802","1","2000-05-18 00:00:00",""
"2698","1803","1","2015-12-11 00:00:00",""
"2699","1804","1","2015-12-19 00:00:00",""
"2700","1805","1","2014-11-05 00:00:00",""
"2701","1806","1","2012-11-13 00:00:00",""
"2702","1807","1","2015-08-25 00:00:00",""
"2703","1808","1","2001-10-15 00:00:00",""
"2704","1809","1","2016-03-17 00:00:00",""
"2705","1810","1","2016-06-23 00:00:00",""
"2706","1811","1","2016-02-11 00:00:00",""
"2707","1812","1","2004-10-27 00:00:00",""
"2708","1813","1","2013-11-20 00:00:00",""
"2709","1814","1","2015-06-05 00:00:00",""
"2710","1815","1","1997-11-10 00:00:00",""
"2711","1816","1","1996-07-11 00:00:00",""
"2712","1817","1","2005-01-04 00:00:00",""
"2713","1818","1","2016-05-16 00:00:00",""
"2714","1819","1","1999-07-06 00:00:00",""
"2715","1820","1","2015-09-22 00:00:00",""
"2716","1821","1","1990-11-16 00:00:00",""
"2717","1822","1","2016-03-31 00:00:00",""
"2718","1823","1","2004-08-27 00:00:00",""
"2719","1824","1","2017-01-06 00:00:00",""
"2720","42657","1","2017-01-06 00:00:00",""
"2721","1825","1","2011-06-26 00:00:00",""
"2722","1826","1","2007-09-12 00:00:00",""
"2723","1827","1","2015-08-25 00:00:00",""
"2724","1828","1","2013-10-02 00:00:00",""
"2725","1829","1","1999-03-05 00:00:00",""
"2726","1830","1","2016-12-28 00:00:00",""
"2727","1831","1","2003-02-24 00:00:00",""
"2728","1832","1","2014-11-15 00:00:00",""
"2729","1833","1","2016-10-26 00:00:00",""
"2730","1834","1","1997-01-20 00:00:00",""
"2731","1835","1","2014-05-23 00:00:00",""
"2732","1836","1","2014-09-18 00:00:00",""
"2733","1837","1","2004-12-25 00:00:00",""
"2734","1838","1","2005-12-29 00:00:00",""
"2735","1839","1","2016-01-25 00:00:00",""
"2736","1840","1","1991-01-23 00:00:00",""
"2737","1841","1","2011-07-18 00:00:00",""
"2738","1842","1","2006-01-16 00:00:00","2017-06-20 00:00:00"
"2739","47871","1","2006-01-16 00:00:00","2017-06-20 00:00:00"
"2740","1843","1","2013-04-17 00:00:00",""
"2741","1844","1","2009-04-22 00:00:00",""
"2742","1845","1","1991-01-11 00:00:00",""
"2743","1846","1","2017-05-15 00:00:00",""
"2744","1847","1","2010-09-17 00:00:00",""
"2745","1848","1","2014-12-21 00:00:00",""
"2746","1849","1","2009-08-18 00:00:00",""
"2747","1850","1","2001-07-23 00:00:00",""
"2748","1851","1","2003-01-30 00:00:00",""
"2749","1852","1","2002-05-07 00:00:00",""
"2750","1853","1","2009-02-10 00:00:00",""
"2751","1854","1","1994-08-18 00:00:00",""
"2752","1855","1","2010-07-22 00:00:00",""
"2753","1856","1","2010-02-26 00:00:00",""
"2754","1857","1","2014-03-11 00:00:00",""
"2755","1858","1","2003-07-19 00:00:00",""
"2756","1859","1","2015-10-09 00:00:00",""
"2757","1860","1","2017-06-21 00:00:00",""
"2758","1861","1","2015-12-21 00:00:00",""
"2759","1862","1","2009-01-27 00:00:00",""
"2760","1863","1","1998-04-01 00:00:00",""
"2761","1864","1","2006-04-15 00:00:00",""
"2762","1865","1","2006-10-12 00:00:00",""
"2763","1866","1","2000-02-04 00:00:00",""
"2764","1867","1","2003-12-10 00:00:00",""
"2765","1868","1","2007-08-12 00:00:00",""
"2766","1869","1","2012-04-27 00:00:00",""
"2767","1870","1","2009-12-21 00:00:00",""
"2768","1871","1","2013-09-22 00:00:00",""
"2769","1872","1","2010-01-20 00:00:00",""
"2770","1873","1","1985-08-17 00:00:00",""
"2771","1874","1","2017-04-18 00:00:00",""
"2772","1875","1","2017-03-03 00:00:00",""
"2773","1876","1","2005-06-25 00:00:00",""
"2774","1877","1","2011-12-17 00:00:00",""
"2775","1878","1","2001-01-09 00:00:00",""
"2776","1879","1","2013-02-13 00:00:00",""
"2777","1880","1","2010-10-08 00:00:00",""
"2778","1881","1","2006-10-16 00:00:00",""
"2779","1882","1","2007-06-01 00:00:00",""
"2780","1883","1","1993-09-07 00:00:00",""
"2781","1884","1","1992-03-01 00:00:00",""
"2782","1885","1","2015-01-21 00:00:00",""
"2783","1886","1","2004-09-10 00:00:00",""
"2784","1887","1","2012-05-19 00:00:00",""
"2785","1888","1","2013-02-04 00:00:00",""
"2786","1889","1","1995-06-16 00:00:00",""
"2787","1890","1","2012-05-20 00:00:00",""
"2788","1891","1","2007-08-22 00:00:00",""
"2789","1892","1","2016-07-10 00:00:00",""
"2790","1893","1","2016-08-18 00:00:00",""
"2791","1894","1","1995-07-09 00:00:00",""
"2792","1895","1","2005-06-14 00:00:00",""
"2793","1896","1","2015-05-13 00:00:00",""
"2794","1897","1","2007-09-15 00:00:00",""
"2795","1898","1","1995-01-04 00:00:00",""
"2796","1899","1","2016-07-29 00:00:00",""
"2797","1900","1","2012-09-01 00:00:00",""
"2798","1901","1","2011-02-09 00:00:00",""
"2799","10714","1","2011-02-09 00:00:00",""
"2800","1902","1","2013-03-05 00:00:00",""
"2801","1903","1","2016-08-01 00:00:00",""
"2802","1904","1","2014-10-04 00:00:00",""
"2803","1905","1","2004-12-02 00:00:00",""
"2804","1906","1","2004-11-20 00:00:00",""
"2805","1907","1","2014-12-18 00:00:00",""
"2806","1908","1","2017-01-04 00:00:00",""
"2807","1909","1","2014-09-03 00:00:00",""
"2808","1910","1","2000-05-25 00:00:00",""
"2809","1911","1","2017-01-19 00:00:00",""
"2810","1912","1","2014-07-30 00:00:00",""
"2811","1913","1","2009-07-19 00:00:00",""
"2812","1914","1","2014-04-05 00:00:00",""
"2813","1915","1","2012-06-22 00:00:00",""
"2814","1916","1","2006-10-24 00:00:00",""
"2815","1917","1","2017-03-23 00:00:00",""
"2816","1918","1","2013-08-08 00:00:00",""
"2817","1919","1","2005-10-14 00:00:00","2017-06-20 00:00:00"
"2818","14631","1","2005-10-14 00:00:00","2017-06-20 00:00:00"
"2819","1920","1","1998-08-24 00:00:00",""
"2820","1921","1","2016-10-31 00:00:00",""
"2821","1922","1","2012-11-22 00:00:00",""
"2822","1923","1","2016-09-26 00:00:00",""
"2823","1924","1","2016-08-16 00:00:00",""
"2824","1925","1","2007-08-29 00:00:00",""
"2825","1926","1","2016-10-20 00:00:00",""
"2826","1927","1","2001-04-02 00:00:00",""
"2827","1928","1","2015-03-01 00:00:00",""
"2828","1929","1","1982-05-13 00:00:00",""
"2829","1930","1","1997-04-26 00:00:00",""
"2830","1931","1","2007-12-07 00:00:00",""
"2831","1932","1","2016-08-05 00:00:00",""
"2832","1933","1","2011-03-18 00:00:00",""
"2833","1934","1","2015-07-10 00:00:00",""
"2834","1935","1","2003-11-03 00:00:00",""
"2835","1936","1","2017-07-15 00:00:00",""
"2836","1937","1","2014-05-01 00:00:00",""
"2837","1938","1","2002-10-10 00:00:00","2017-06-20 00:00:00"
"2838","21864","1","2002-10-10 00:00:00","2017-06-20 00:00:00"
"2839","1939","1","2012-10-10 00:00:00",""
"2840","1940","1","2014-07-20 00:00:00",""
"2841","1941","1","2013-06-30 00:00:00",""
"2842","1942","1","2009-10-11 00:00:00",""
"2843","1943","1","2017-07-02 00:00:00",""
"2844","7603","1","2017-07-02 00:00:00",""
"2845","1944","1","2003-02-24 00:00:00",""
"2846","1945","1","2008-08-10 00:00:00",""
"2847","1946","1","2000-05-15 00:00:00",""
"2848","1947","1","1987-03-06 00:00:00",""
"2849","1948","1","2009-02-04 00:00:00",""
"2850","1949","1","1999-04-08 00:00:00",""
"2851","1950","1","2000-03-04 00:00:00",""
"2852","1951","1","2014-12-12 00:00:00",""
"2853","1952","1","2017-07-24 00:00:00",""
"2854","1953","1","1995-10-06 00:00:00",""
"2855","1954","1","2007-01-27 00:00:00",""
"2856","1955","1","2011-11-09 00:00:00",""
"2857","1956","1","2005-11-15 00:00:00",""
"2858","1957","1","2009-04-13 00:00:00",""
"2859","1958","1","2011-06-11 00:00:00",""
"2860","1959","1","2009-10-04 00:00:00",""
"2861","1960","1","2012-12-11 00:00:00",""
"2862","1961","1","2002-04-10 00:00:00",""
"2863","1962","1","2012-01-01 00:00:00",""
"2864","1963","1","2001-11-24 00:00:00",""
"2865","1964","1","2009-09-15 00:00:00",""
"2866","1965","1","1988-11-24 00:00:00",""
"2867","1966","1","2015-12-05 00:00:00",""
"2868","9875","1","2015-12-05 00:00:00",""
"2869","1967","1","1998-08-23 00:00:00","2017-06-20 00:00:00"
"2870","26320","1","1998-08-23 00:00:00","2017-06-20 00:00:00"
"2871","1968","1","2009-06-01 00:00:00",""
"2872","1969","1","2015-02-10 00:00:00",""
"2873","1970","1","2013-06-20 00:00:00","2017-06-20 00:00:00"
"2874","20560","1","2013-06-20 00:00:00","2017-06-20 00:00:00"
"2875","1971","1","2014-09-26 00:00:00",""
"2876","1972","1","2016-03-21 00:00:00",""
"2877","1973","1","2002-09-30 00:00:00",""
"2878","1974","1","1995-04-04 00:00:00",""
"2879","1975","1","2017-07-04 00:00:00",""
"2880","1976","1","1994-03-01 00:00:00",""
"2881","1977","1","2012-07-25 00:00:00",""
"2882","1978","1","1997-05-12 00:00:00",""
"2883","1979","1","2016-11-23 00:00:00",""
"2884","1980","1","2012-10-24 00:00:00",""
"2885","1981","1","2010-06-26 00:00:00",""
"2886","1982","1","2010-02-12 00:00:00",""
"2887","1983","1","2012-08-18 00:00:00",""
"2888","1984","1","1996-03-19 00:00:00",""
"2889","1985","1","2009-08-07 00:00:00",""
"2890","1986","1","2005-07-26 00:00:00",""
"2891","1987","1","1995-12-01 00:00:00",""
"2892","1988","1","1999-08-14 00:00:00",""
"2893","1989","1","1990-07-14 00:00:00",""
"2894","1990","1","2014-10-12 00:00:00",""
"2895","1991","1","2015-02-08 00:00:00",""
"2896","1992","1","2002-09-11 00:00:00","2017-06-20 00:00:00"
"2897","33868","1","2002-09-11 00:00:00","2017-06-20 00:00:00"
"2898","1993","1","2014-06-29 00:00:00",""
"2899","1994","1","2011-03-15 00:00:00",""
"2900","1995","1","1984-07-28 00:00:00",""
"2901","1996","1","2005-11-03 00:00:00",""
"2902","1997","1","1998-08-14 00:00:00",""
"2903","1998","1","2013-10-25 00:00:00",""
"2904","1999","1","2008-10-22 00:00:00",""
"2905","2000","1","2015-02-21 00:00:00",""
"2906","2001","1","2013-01-09 00:00:00",""
"2907","2002","1","2000-11-10 00:00:00",""
"2908","2003","1","2014-10-29 00:00:00",""
"2909","2004","1","2011-09-13 00:00:00",""
"2910","2005","1","2007-04-21 00:00:00",""
"2911","2006","1","1994-06-11 00:00:00",""
"2912","2007","1","2006-08-24 00:00:00",""
"2913","2008","1","2011-07-15 00:00:00",""
"2914","2009","1","2012-10-16 00:00:00",""
"2915","2010","1","2013-08-27 00:00:00",""
"2916","2011","1","2015-09-02 00:00:00",""
"2917","2012","1","2011-07-24 00:00:00",""
"2918","2013","1","2016-07-30 00:00:00",""
"2919","2014","1","2008-01-03 00:00:00",""
"2920","2015","1","2006-01-28 00:00:00",""
"2921","2016","1","2016-10-25 00:00:00",""
"2922","2017","1","2010-05-20 00:00:00",""
"2923","2018","1","2003-02-14 00:00:00",""
"2924","2019","1","2015-01-06 00:00:00",""
"2925","2020","1","1998-03-12 00:00:00","2017-06-20 00:00:00"
"2926","23214","1","1998-03-12 00:00:00","2017-06-20 00:00:00"
"2927","2021","1","2012-02-16 00:00:00",""
"2928","2022","1","2013-06-08 00:00:00",""
"2929","2023","1","1992-05-05 00:00:00",""
"2930","2024","1","2011-09-26 00:00:00",""
"2931","2025","1","1998-10-16 00:00:00",""
"2932","2026","1","2001-04-05 00:00:00",""
"2933","2027","1","2004-07-29 00:00:00",""
"2934","2028","1","1999-10-26 00:00:00",""
"2935","2029","1","2012-07-01 00:00:00",""
"2936","2030","1","2017-07-15 00:00:00",""
"2937","2031","1","1999-08-19 00:00:00",""
"2938","2032","1","2003-12-15 00:00:00",""
"2939","2033","1","2014-12-25 00:00:00",""
"2940","2034","1","2004-10-20 00:00:00",""
"2941","2035","1","2010-07-18 00:00:00",""
"2942","15510","1","2010-07-18 00:00:00",""
"2943","2036","1","2011-02-22 00:00:00",""
"2944","2037","1","1991-10-06 00:00:00",""
"2945","2038","1","1993-03-25 00:00:00",""
"2946","2039","1","2015-11-20 00:00:00",""
"2947","2040","1","2013-11-06 00:00:00",""
"2948","21394","1","2013-11-06 00:00:00",""
"2949","2041","1","2014-11-30 00:00:00",""
"2950","2042","1","2000-11-10 00:00:00",""
"2951","2043","1","2002-10-19 00:00:00",""
"2952","2044","1","2014-09-24 00:00:00",""
"2953","2045","1","1988-01-02 00:00:00",""
"2954","2046","1","2005-02-21 00:00:00",""
"2955","2047","1","1991-12-26 00:00:00",""
"2956","2048","1","2007-08-21 00:00:00",""
"2957","2049","1","1988-12-18 00:00:00",""
"2958","2050","1","2011-05-28 00:00:00",""
"2959","2051","1","2015-09-19 00:00:00",""
"2960","2052","1","1992-04-27 00:00:00",""
"2961","2053","1","2014-10-20 00:00:00",""
"2962","2054","1","2012-09-23 00:00:00",""
"2963","2055","1","2015-07-14 00:00:00",""
"2964","2056","1","2007-04-19 00:00:00",""
"2965","2057","1","2004-01-16 00:00:00","2017-06-20 00:00:00"
"2966","36189","1","2004-01-16 00:00:00","2017-06-20 00:00:00"
"2967","2058","1","2015-07-09 00:00:00",""
"2968","2059","1","2016-12-13 00:00:00",""
"2969","2060","1","2015-08-28 00:00:00",""
"2970","2061","1","2006-09-02 00:00:00",""
"2971","2062","1","2016-02-22 00:00:00",""
"2972","2063","1","2006-08-17 00:00:00",""
"2973","2064","1","2016-08-10 00:00:00",""
"2974","2065","1","1997-02-24 00:00:00",""
"2975","2066","1","2017-04-05 00:00:00",""
"2976","2067","1","2001-03-06 00:00:00",""
"2977","2068","1","2001-04-12 00:00:00","2017-06-20 00:00:00"
"2978","35158","1","2001-04-12 00:00:00","2017-06-20 00:00:00"
"2979","2069","1","2004-09-07 00:00:00",""
"2980","2070","1","2004-04-19 00:00:00",""
"2981","2071","1","1984-03-19 00:00:00",""
"2982","2072","1","2016-06-05 00:00:00",""
"2983","2073","1","2015-05-01 00:00:00",""
"2984","2074","1","2008-05-09 00:00:00",""
"2985","2075","1","2016-12-31 00:00:00",""
"2986","2076","1","2010-03-26 00:00:00",""
"2987","2077","1","2012-10-07 00:00:00","2017-06-20 00:00:00"
"2988","43291","1","2012-10-07 00:00:00","2017-06-20 00:00:00"
"2989","2078","1","2011-02-15 00:00:00","2017-06-20 00:00:00"
"2990","30287","1","2011-02-15 00:00:00","2017-06-20 00:00:00"
"2991","2079","1","1989-11-13 00:00:00",""
"2992","2080","1","1998-06-27 00:00:00",""
"2993","2081","1","2014-01-12 00:00:00",""
"2994","2082","1","2005-12-14 00:00:00",""
"2995","2083","1","2014-09-04 00:00:00",""
"2996","2084","1","2014-03-19 00:00:00",""
"2997","2085","1","2003-05-17 00:00:00",""
"2998","2086","1","2003-03-10 00:00:00",""
"2999","2087","1","2009-08-15 00:00:00",""
"3000","2088","1","2015-06-12 00:00:00",""
"3001","2089","1","1996-10-27 00:00:00",""
"3002","2090","1","2015-11-26 00:00:00",""
"3003","2091","1","2012-10-01 00:00:00",""
"3004","2092","1","2005-06-05 00:00:00",""
"3005","2093","1","2010-06-18 00:00:00",""
"3006","49619","1","2010-06-18 00:00:00",""
"3007","2094","1","2014-06-04 00:00:00",""
"3008","2095","1","2014-02-27 00:00:00",""
"3009","2096","1","2011-03-08 00:00:00",""
"3010","26528","1","2011-03-08 00:00:00",""
"3011","2097","1","2014-03-08 00:00:00",""
"3012","2098","1","1998-06-02 00:00:00",""
"3013","2099","1","2013-03-05 00:00:00",""
"3014","2100","1","2016-03-09 00:00:00",""
"3015","2101","1","1992-07-02 00:00:00",""
"3016","2102","1","2013-10-15 00:00:00",""
"3017","2103","1","2016-07-20 00:00:00",""
"3018","2104","1","1984-05-15 00:00:00",""
"3019","2105","1","2004-02-17 00:00:00",""
"3020","2106","1","2015-01-26 00:00:00",""
"3021","2107","1","2005-11-05 00:00:00",""
"3022","2108","1","2003-06-21 00:00:00",""
"3023","2109","1","1992-11-06 00:00:00",""
"3024","2110","1","2017-05-12 00:00:00",""
"3025","2111","1","2011-07-15 00:00:00",""
"3026","2112","1","2000-01-19 00:00:00",""
"3027","2113","1","2012-10-05 00:00:00",""
"3028","2114","1","2011-02-28 00:00:00",""
"3029","2115","1","2014-07-19 00:00:00",""
"3030","2116","1","2012-03-19 00:00:00",""
"3031","2117","1","2014-12-25 00:00:00",""
"3032","2118","1","2007-10-11 00:00:00",""
"3033","2119","1","2016-12-14 00:00:00",""
"3034","2120","1","2014-06-13 00:00:00",""
"3035","2121","1","1988-11-09 00:00:00",""
"3036","2122","1","2017-02-16 00:00:00",""
"3037","2123","1","2017-01-17 00:00:00",""
"3038","2124","1","2011-06-22 00:00:00",""
"3039","2125","1","2012-11-23 00:00:00",""
"3040","2126","1","1992-12-22 00:00:00",""
"3041","2127","1","1999-03-29 00:00:00",""
"3042","2128","1","1999-11-16 00:00:00",""
"3043","2129","1","2017-07-18 00:00:00",""
"3044","2130","1","2012-11-01 00:00:00",""
"3045","2131","1","1998-02-18 00:00:00",""
"3046","2132","1","2011-04-18 00:00:00",""
"3047","2133","1","2006-09-07 00:00:00",""
"3048","2134","1","2013-02-09 00:00:00",""
"3049","2135","1","1998-08-30 00:00:00",""
"3050","2136","1","2004-05-13 00:00:00",""
"3051","2137","1","2005-06-13 00:00:00",""
"3052","2138","1","2009-01-28 00:00:00",""
"3053","2139","1","2014-04-29 00:00:00",""
"3054","14345","1","2014-04-29 00:00:00",""
"3055","43742","1","2014-04-29 00:00:00",""
"3056","2140","1","2016-07-19 00:00:00",""
"3057","2141","1","2014-01-12 00:00:00",""
"3058","2142","1","2011-12-13 00:00:00",""
"3059","2143","1","2017-07-17 00:00:00",""
"3060","2144","1","1999-01-14 00:00:00",""
"3061","2145","1","2009-01-02 00:00:00",""
"3062","2146","1","1990-05-04 00:00:00",""
"3063","2147","1","2005-10-24 00:00:00",""
"3064","2148","1","2016-01-23 00:00:00",""
"3065","2149","1","1999-11-29 00:00:00",""
"3066","2150","1","2015-06-10 00:00:00",""
"3067","2151","1","2017-07-05 00:00:00",""
"3068","2152","1","2015-08-08 00:00:00",""
"3069","2153","1","1997-03-21 00:00:00",""
"3070","2154","1","2014-06-17 00:00:00",""
"3071","2155","1","2009-10-03 00:00:00",""
"3072","2156","1","2017-03-26 00:00:00",""
"3073","2157","1","2004-11-18 00:00:00",""
"3074","2158","1","2004-06-12 00:00:00",""
"3075","2159","1","2011-01-17 00:00:00",""
"3076","2160","1","2005-08-23 00:00:00",""
"3077","2161","1","2015-06-16 00:00:00",""
"3078","2162","1","2016-09-10 00:00:00",""
"3079","2163","1","2009-06-30 00:00:00",""
"3080","2164","1","1988-10-17 00:00:00",""
"3081","2165","1","2017-02-24 00:00:00",""
"3082","2166","1","2011-11-18 00:00:00","2017-06-20 00:00:00"
"3083","38129","1","2011-11-18 00:00:00","2017-06-20 00:00:00"
"3084","2167","1","2015-06-17 00:00:00",""
"3085","2168","1","2005-09-05 00:00:00",""
"3086","2169","1","2012-01-30 00:00:00",""
"3087","2170","1","2010-05-19 00:00:00",""
"3088","2171","1","2010-03-05 00:00:00",""
"3089","2172","1","2016-03-06 00:00:00",""
"3090","2173","1","2013-11-02 00:00:00",""
"3091","2174","1","1996-10-06 00:00:00",""
"3092","2175","1","2005-01-12 00:00:00",""
"3093","2176","1","2003-10-17 00:00:00",""
"3094","2177","1","2002-02-03 00:00:00",""
"3095","2178","1","2017-03-19 00:00:00",""
"3096","2179","1","2016-08-27 00:00:00",""
"3097","2180","1","2015-11-14 00:00:00",""
"3098","2181","1","2013-07-26 00:00:00",""
"3099","2182","1","2005-07-20 00:00:00",""
"3100","2183","1","2012-05-23 00:00:00",""
"3101","2184","1","2010-11-25 00:00:00",""
"3102","2185","1","2010-05-16 00:00:00",""
"3103","2186","1","2016-06-28 00:00:00",""
"3104","2187","1","1992-01-10 00:00:00",""
"3105","2188","1","2005-07-13 00:00:00",""
"3106","2189","1","2015-01-07 00:00:00",""
"3107","2190","1","2004-01-12 00:00:00","2017-06-20 00:00:00"
